slug_id,slug_name,report_title,published_date,markets,market_types,offices,hasCorrectionsInLastThreeDays,sectionNames
1996,AMS_1996,"Dothan Livestock Co. - Dothan, AL",07/25/2022 18:06:50,['Dothan Stockyards'],['Auction Livestock'],"['Montgomery, AL']",False,[]
1997,AMS_1997,"Tennessee Valley Livestock - Florence, AL",07/25/2022 21:00:29,['Florence Stockyards'],['Auction Livestock'],"['Montgomery, AL']",False,[]
1998,AMS_1998,"Sand Mountain Stockyards Inc. - Kilpatrick, AL",07/20/2022 20:23:50,['Kilpatrick Stockyards'],['Auction Livestock'],"['Montgomery, AL']",False,[]
1999,AMS_1999,"Roanoke Stockyards - Roanoke, AL",07/27/2022 18:50:50,['Roanoke Stockyards'],['Auction Livestock'],"['Montgomery, AL']",False,[]
2000,AMS_2000,"South Alabama Stockyards - Brundidge, AL",07/27/2022 17:09:01,['Brundidge Stockyards'],['Auction Livestock'],"['Montgomery, AL']",False,[]
2001,AMS_2001,"Cullman Stockyard Cattle Auction - Cullman, AL",07/19/2022 20:19:04,['Cullman Stockyards'],['Auction Livestock'],"['Montgomery, AL']",False,[]
2002,AMS_2002,"Livingston Stockyard - Livingston, AL",07/27/2022 18:19:01,['Livingston Stockyards'],['Auction Livestock'],"['Montgomery, AL']",False,[]
2003,AMS_2003,"Ashville Stockyard - Ashville, AL",07/18/2022 20:45:20,['Ashville Stockyards'],['Auction Livestock'],"['Montgomery, AL']",False,[]
2004,AMS_2004,"Escambia County Coop - Brewton, AL",05/25/2020 19:33:26,['Brewton Stockyards'],['Auction Livestock'],"['Montgomery, AL']",False,[]
2005,AMS_2005,Alabama Weekly Goat Auction Summary,05/16/2022 06:23:31,[],['Auction Livestock'],"['Montgomery, AL']",False,[]
2006,AMS_2006,Alabama Weekly Cattle Auction Summary,07/29/2022 05:45:14,[],['Auction Livestock'],"['Montgomery, AL']",False,[]
2007,AMS_2007,"Northwest Alabama Livestock Cattle Sale - Russellville, AL",07/25/2022 18:45:16,['Russellville Stockyards'],['Auction Livestock'],"['Montgomery, AL']",False,[]
2008,AMS_2008,"Northwest Alabama Livestock Sheep and Goat Sale - Russellville, AL",05/14/2022 21:28:30,['Russellville Stockyards'],['Auction Livestock'],"['Montgomery, AL']",False,[]
2009,AMS_2009,"Ft. Pierre Calf Auction (Wed-Seasonal) - Ft. Pierre, SD",11/08/2021 09:15:18,['Ft. Pierre Livestock Auction'],['Auction Livestock'],"['Sioux Falls, SD']",False,[]
2010,AMS_2010,"Mobridge Calf Auction (Tue-Seasonal) - Mobridge, SD",10/26/2021 16:45:33,['Mobridge Livestock Exchange'],['Auction Livestock'],"['Sioux Falls, SD']",False,[]
2011,AMS_2011,New York Weekly Cattle Auction Summary,05/31/2022 10:04:49,[],"['Auction Livestock', 'Auction Livestock (Special)']","['Albany, NY']",False,[]
2012,AMS_2012,"St. Onge Calf Auction (Wed-Seasonal) - St. Onge, SD",10/27/2021 17:11:32,['St. Onge Livestock'],['Auction Livestock'],"['Sioux Falls, SD']",False,[]
2013,AMS_2013,"Producers Livestock Special Feeder Calf Auction - San Angelo, TX",10/12/2020 12:43:36,['Producers Livestock Auction Co - San Angelo'],['Auction Livestock (Special)'],"['San Angelo, TX']",False,[]
2014,AMS_2014,"Producers Livestock Sheep and Goat Auction - San Angelo, TX",07/27/2022 17:49:19,['Producers Livestock Auction Co - San Angelo'],['Auction Livestock'],"['San Angelo, TX']",False,[]
2015,AMS_2015,"Producers Livestock Cattle Auction - San Angelo, TX",07/28/2022 17:02:32,['Producers Livestock Auction Co - San Angelo'],['Auction Livestock'],"['San Angelo, TX']",False,[]
2016,AMS_2016,"Sioux Falls Regional Livestock Auction - Worthing, SD",07/27/2022 13:02:25,['Sioux Falls Regional Livestock'],['Auction Livestock'],"['Sioux Falls, SD']",False,[]
2017,AMS_2017,"St. Onge-Newell Sheep Yards Auction - Newell, SD",07/21/2022 14:38:43,['St. Onge Newell Sheepyards'],['Auction Livestock'],"['Sioux Falls, SD']",False,[]
2018,AMS_2018,"Humeston Livestock Auction - Humeston, IA",02/23/2021 15:47:24,['Humeston Livestock Auction'],['Auction Livestock'],"['Des Moines, IA']",False,[]
2019,AMS_2019,"St. Onge Livestock Auction - St. Onge, SD",04/22/2022 14:37:06,['St. Onge Livestock'],['Auction Livestock'],"['Sioux Falls, SD']",False,[]
2020,AMS_2020,"Hub City Livestock Auction - Aberdeen, SD",07/27/2022 12:22:44,['Hub City Livestock Auction'],['Auction Livestock'],"['Sioux Falls, SD']",False,[]
2021,AMS_2021,"Ft. Pierre Livestock Auction (Friday) - Ft. Pierre, SD",07/29/2022 14:57:52,['Ft. Pierre Livestock Auction'],['Auction Livestock'],"['Sioux Falls, SD']",False,[]
2022,AMS_2022,"Mitchell Livestock Auction - Mitchell, SD",07/28/2022 15:31:54,['Mitchell Livestock Auction'],['Auction Livestock'],"['Sioux Falls, SD']",False,[]
2023,AMS_2023,"Philip Livestock Auction - Philip, SD",07/26/2022 22:59:06,['Philip Livestock Auction'],['Auction Livestock'],"['Sioux Falls, SD']",False,[]
2024,AMS_2024,"Herreid Livestock Market - Herreid, SD",06/24/2022 11:20:59,['Herreid Livestock Market'],['Auction Livestock'],"['Sioux Falls, SD']",False,[]
2025,AMS_2025,"Mobridge Livestock Exchange (Thursday) - Mobridge, SD",04/28/2022 16:41:21,['Mobridge Livestock Exchange'],['Auction Livestock'],"['Sioux Falls, SD']",False,[]
2026,AMS_2026,"Sioux Falls Regional Cattle Auction - Worthing, SD",07/25/2022 13:15:50,['Sioux Falls Regional Livestock'],['Auction Livestock'],"['Sioux Falls, SD']",False,[]
2027,AMS_2027,South Dakota Weekly Cattle Auction Summary,07/25/2022 08:04:55,[],['Auction Livestock'],"['Sioux Falls, SD']",False,[]
2028,AMS_2028,"Fort Payne Livestock Feeder Cattle Board Sale - Ft. Payne, AL",07/19/2022 22:51:56,['Ft. Payne Stockyards'],['Auction Livestock (Board Sale)'],"['Montgomery, AL']",False,[]
2029,AMS_2029,"Mid State Stockyards Feeder Cattle Board Sale - Letohatchee, AL",07/12/2022 19:11:49,['Letohatchee Stockyards'],['Auction Livestock (Board Sale)'],"['Montgomery, AL']",False,[]
2030,AMS_2030,"Montgomery Stockyards Feeder Cattle Board Sale - Montgomery, AL",07/25/2022 19:40:09,['Montgomery Stockyards'],['Auction Livestock (Board Sale)'],"['Montgomery, AL']",False,[]
2031,AMS_2031,"Opp Livestock Feeder Cattle Board Sale - Opp, AL",04/26/2022 19:25:45,['Opp Stockyards'],['Auction Livestock (Board Sale)'],"['Montgomery, AL']",False,[]
2032,AMS_2032,"Roanoke Stockyards Feeder Cattle Board Sale - Roanoke, AL",03/09/2022 19:21:09,['Roanoke Stockyards'],['Auction Livestock (Board Sale)'],"['Montgomery, AL']",False,[]
2033,AMS_2033,"Sand Mountain Stockyards Inc. Feeder Cattle Board Sale - Kilpatrick, AL",07/13/2022 20:53:02,['Kilpatrick Stockyards'],['Auction Livestock (Board Sale)'],"['Montgomery, AL']",False,[]
2034,AMS_2034,"Valley Livestock Feeder Cattle Board Sale - Moulton, AL",07/27/2022 22:28:12,['Moulton Stockyards'],['Auction Livestock (Board Sale)'],"['Montgomery, AL']",False,[]
2036,AMS_2036,"Cedar Livestock Auction - Cedar, UT",07/28/2022 12:59:45,['Cedar Livestock Auction'],['Auction Livestock'],"['Salt Lake City, UT']",False,[]
2037,AMS_2037,"Producers Livestock Auction - Salina, UT",07/29/2022 12:26:03,"['Producers Livestock Marketing - Salina, UT']",['Auction Livestock'],"['Salt Lake City, UT']",False,[]
2038,AMS_2038,"Anderson Livestock Auction - Willard, UT",02/03/2021 09:30:24,['Anderson Livestock Auction'],['Auction Livestock'],"['Salt Lake City, UT']",False,[]
2039,AMS_2039,Utah Weekly Cattle Auction Summary,07/28/2022 13:05:26,[],"['Auction Livestock', 'Auction Livestock (Special)']","['Salt Lake City, UT']",False,[]
2040,AMS_2040,"Cullman Stockyard Goat Auction - Cullman, AL",05/16/2022 06:17:30,['Cullman Stockyards'],['Auction Livestock'],"['Montgomery, AL']",False,[]
2041,AMS_2041,Illinois Weekly Cattle Auction Summary,07/25/2022 06:29:24,[],"['Auction Livestock', 'Auction Livestock (Special)']","['Springfield, IL']",False,[]
2042,AMS_2042,"Fairview Sale Barn Replacement Cattle Special - Fairview, IL",12/20/2021 15:32:34,['Fairview Livestock Auction'],['Auction Livestock (Special)'],"['Springfield, IL']",False,[]
2043,AMS_2043,"Greenville Livestock Cattle Special - Greenville, IL",06/04/2022 14:32:32,['Greenville Livestock Auction'],['Auction Livestock (Special)'],"['Springfield, IL']",False,[]
2045,AMS_2045,"Reel Livestock Center Cattle Special - Congerville, IL",01/07/2022 15:08:19,['Reel Livestock Auction'],['Auction Livestock (Special)'],"['Springfield, IL']",False,[]
2046,AMS_2046,"Greenville Livestock Cattle Auction - Greenville, IL",07/27/2022 13:08:58,['Greenville Livestock Auction'],['Auction Livestock'],"['Springfield, IL']",False,[]
2047,AMS_2047,"Walnut Auction Sales Slaughter Cattle - Walnut, IL",07/28/2022 09:43:37,['Walnut Livestock Auction'],['Auction Livestock'],"['Springfield, IL']",False,[]
2048,AMS_2048,"Fairview Sale Barn Cattle Special - Fairview, IL",07/21/2022 15:14:48,['Fairview Livestock Auction'],['Auction Livestock (Special)'],"['Springfield, IL']",False,[]
2049,AMS_2049,"Fairview Sale Barn Slaughter Cattle - Fairview, IL",07/26/2022 12:46:35,['Fairview Livestock Auction'],['Auction Livestock'],"['Springfield, IL']",False,[]
2050,AMS_2050,"North Arkansas Livestock - GreenForest, AR",07/27/2022 16:55:21,['North Arkansas Livestock Auction'],['Auction Livestock'],"['Little Rock, AR']",False,[]
2051,AMS_2051,"Benton County Sale Barn - Siloam Springs, AR",07/28/2022 19:34:59,['Benton County Sale Barn'],['Auction Livestock'],"['Little Rock, AR']",False,[]
2052,AMS_2052,"Arkansas Cattle Auction LLC - Searcy, AR",07/26/2022 16:37:13,['Arkansas Cattle Auction LLC'],['Auction Livestock'],"['Little Rock, AR']",False,[]
2053,AMS_2053,"I-40 Livestock - Ozark, AR",07/28/2022 18:50:24,['I-40 Livestock Auction'],['Auction Livestock'],"['Little Rock, AR']",False,[]
2054,AMS_2054,"Ouachita Livestock Auction - Ola, AR",07/27/2022 06:17:20,['Ouachita Livestock Auction'],['Auction Livestock'],"['Little Rock, AR']",False,[]
2055,AMS_2055,"Cleburne County Livestock Auction - Heber Springs, AR",07/25/2022 17:22:30,['Cleburne County Livestock Auction'],['Auction Livestock'],"['Little Rock, AR']",False,[]
2056,AMS_2056,Arkansas Weekly Livestock Auction Summary,07/25/2022 07:22:45,[],['Auction Livestock'],"['Little Rock, AR']",False,[]
2057,AMS_2057,"County Line Sale - Ratcliff, AR",07/27/2022 14:58:51,['County Line Sale Barn'],['Auction Livestock'],"['Little Rock, AR']",False,[]
2058,AMS_2058,"Hope Livestock Auction - Hope, AR",07/29/2022 06:38:13,['Hope Livestock Auction Inc.'],['Auction Livestock'],"['Little Rock, AR']",False,[]
2059,AMS_2059,"Ash Flat Livestock Auction - Ash Flat, AR",07/29/2022 20:37:46,['Ash Flat Livestock Auction Inc.'],['Auction Livestock'],"['Little Rock, AR']",False,[]
2060,AMS_2060,"Athens Regional Stockyard - Athens, TN",05/18/2021 21:04:47,"['Athens Livestock Auction - Athens, TN']",['Auction Livestock'],"['Nashville, TN']",False,[]
2061,AMS_2061,"Crossville Stockyard - Crossville, TN",04/10/2021 16:05:31,['Crossville Livestock Auction'],['Auction Livestock'],"['Nashville, TN']",False,[]
2062,AMS_2062,"Smith County Commission Co. - Carthage, TN",07/24/2022 09:36:45,['Carthage Livestock Auction'],['Auction Livestock'],"['Nashville, TN']",False,[]
2063,AMS_2063,Tennessee Weekly Cattle Auction Summary,07/25/2022 06:05:41,[],['Auction Livestock'],"['Nashville, TN']",False,[]
2064,AMS_2064,"Dickson Regional Livestock Center - Dickson, TN",07/26/2022 05:13:27,['Dickson Livestock Auction'],['Auction Livestock'],"['Nashville, TN']",False,[]
2065,AMS_2065,"Southwestern Sales Co. - Huntingdon, TN",07/26/2022 21:15:38,['Huntingdon Livestock Auction'],['Auction Livestock'],"['Nashville, TN']",False,[]
2066,AMS_2066,"Knoxville Livestock Center - Knoxville, TN",07/27/2022 05:34:45,"['Knoxville Livestock Auction - Knoxville, TN']",['Auction Livestock'],"['Nashville, TN']",False,[]
2067,AMS_2067,"East Tennessee Livestock Center - Sweetwater, TN",07/27/2022 17:18:54,['Sweetwater Livestock Auction'],['Auction Livestock'],"['Nashville, TN']",False,[]
2068,AMS_2068,"Hardin County Stockyard - Savannah, TN",07/28/2022 05:49:55,['Savannah Livestock Auction'],['Auction Livestock'],"['Nashville, TN']",False,[]
2069,AMS_2069,"Mid-South Livestock Regional Center LLC - Unionville, TN",07/25/2022 15:26:00,"['Unionville Livestock Auction - Unionville, TN']",['Auction Livestock'],"['Nashville, TN']",False,[]
2070,AMS_2070,"Volunteer Stockyards - Greeneville, TN",07/24/2022 20:50:55,"['Greenville Livestock Auction - Greenville, TN']",['Auction Livestock'],"['Nashville, TN']",False,[]
2071,AMS_2071,"Browning Livestock Market - Lafayette, TN",07/20/2022 18:54:47,['Lafayette Livestock Auction'],['Auction Livestock'],"['Nashville, TN']",False,[]
2072,AMS_2072,"East Tennessee Livestock Center Graded Holstein Steer Sale - Sweetwater, TN",07/15/2022 17:53:05,['Sweetwater Livestock Auction'],['Auction Livestock (Special Graded)'],"['Nashville, TN']",False,[]
2073,AMS_2073,"East Tennessee Livestock Center Graded Feeder Cattle Sale - Sweetwater, TN",06/03/2022 18:45:29,['Sweetwater Livestock Auction'],['Auction Livestock (Special Graded)'],"['Nashville, TN']",False,[]
2075,AMS_2075,"East Tennessee Cattle Alliance Preconditioned Graded Feeder Sale - Greeneville, TN",06/23/2022 18:08:08,"['Greenville Livestock Auction - Greenville, TN']",['Auction Livestock (Special Graded)'],"['Nashville, TN']",False,[]
2077,AMS_2077,"Hardin County Stockyard Graded Feeder Cattle Sale - Savannah, TN",08/09/2021 22:27:11,['Savannah Livestock Auction'],['Auction Livestock (Special Graded)'],"['Nashville, TN']",False,[]
2078,AMS_2078,"TLP Beef Alliance Sale - Columbia, TN",12/01/2021 08:33:35,['Columbia Livestock Auction'],['Auction Livestock (Special Graded)'],"['Nashville, TN']",False,[]
2079,AMS_2079,"Warren Co. Livestock Graded Sale - McMinnville, TN",07/15/2022 06:24:32,['McMinnville Livestock Auction'],['Auction Livestock (Special Graded)'],"['Nashville, TN']",False,[]
2080,AMS_2080,"Pulaski Stockyard - Pulaski, TN",07/19/2022 16:12:01,"['Pulaski Livestock Auction - Pulaski, TN']",['Auction Livestock'],"['Nashville, TN']",False,[]
2081,AMS_2081,"Columbia Graded Sheep and Goat Sale - Columbia, TN",07/25/2022 14:34:11,['Columbia Livestock Auction'],['Auction Livestock (Special Graded)'],"['Nashville, TN']",False,[]
2082,AMS_2082,Tennessee Daily Cattle Auction Summary,07/28/2022 09:35:58,[],"['Auction Livestock', 'Auction Livestock (Special Graded)']","['Nashville, TN']",False,[]
2083,AMS_2083,North Carolina Graded Cattle Auction,07/01/2022 10:31:39,['Norwood Livestock Auction'],['Auction Livestock (Special Graded)'],"['Raleigh, NC']",False,[]
2084,AMS_2084,"Powell Livestock Sheep and Goat Auction - Smithfield, NC",07/21/2022 08:51:10,['Smithfield Livestock Auction'],['Auction Livestock'],"['Raleigh, NC']",False,[]
2085,AMS_2085,"Union County Livestock Graded Sheep and Goat Auction - Monroe, NC",06/02/2022 16:01:28,['Monroe Livestock Auction'],['Auction Livestock (Special Graded)'],"['Raleigh, NC']",False,[]
2086,AMS_2086,"Cleveland County Agriculture & Livestock Exchange Sheep and Goat Auction - Shelby, NC",07/25/2022 11:11:07,['Shelby Livestock Auction'],['Auction Livestock'],"['Raleigh, NC']",False,[]
2087,AMS_2087,"Carolina Stockyards Livestock Auction (Friday) - Siler City, NC",07/29/2022 16:25:50,['Siler City Livestock Auction'],['Auction Livestock'],"['Raleigh, NC']",False,[]
2088,AMS_2088,"Harward Brothers Livestock Market - Turnersburg, NC",07/26/2022 12:51:45,['Turnersburg Livestock Auction'],['Auction Livestock'],"['Raleigh, NC']",False,[]
2089,AMS_2089,"Wilkes Livestock Exchange - North Wilkesboro, NC",07/27/2022 12:23:47,['North Wilkesboro Livestock Auction'],['Auction Livestock'],"['Raleigh, NC']",False,[]
2090,AMS_2090,"WNC Regional Livestock Center - Canton, NC",07/25/2022 12:13:36,['Canton Livestock Auction'],['Auction Livestock'],"['Raleigh, NC']",False,[]
2091,AMS_2091,North Carolina Weekly Livestock Auction Summary,07/25/2022 12:45:10,[],"['Auction Livestock', 'Auction Livestock (Special Graded)']","['Raleigh, NC']",False,[]
2092,AMS_2092,"Cleveland County Agriculture & Livestock Exchange - Shelby, NC",07/19/2022 20:59:54,['Shelby Livestock Auction'],['Auction Livestock'],"['Raleigh, NC']",False,[]
2093,AMS_2093,"Stanly County Livestock Market - Norwood, NC",07/20/2022 13:36:21,['Norwood Livestock Auction'],['Auction Livestock'],"['Raleigh, NC']",False,[]
2094,AMS_2094,"Powell Livestock Market - Smithfield, NC",07/29/2022 07:24:26,['Smithfield Livestock Auction'],['Auction Livestock'],"['Raleigh, NC']",False,[]
2095,AMS_2095,"Carolina Stockyards Livestock Auction (Monday) - Siler City, NC",07/25/2022 14:10:29,['Siler City Livestock Auction'],['Auction Livestock'],"['Raleigh, NC']",False,[]
2096,AMS_2096,"West Fargo Feeder Cattle Auction - West Fargo, ND",10/28/2020 08:25:41,[],['Auction Livestock'],"['Bismarck, ND']",False,[]
2097,AMS_2097,"Kist Livestock Auction - Mandan, ND",05/11/2022 16:18:57,['Kist Livestock Auction'],['Auction Livestock'],"['Bismarck, ND']",False,[]
2098,AMS_2098,"Napoleon Livestock Auction - Napoleon, ND",05/19/2022 16:36:44,['Napoleon Livestock Auction'],['Auction Livestock'],"['Bismarck, ND']",False,[]
2099,AMS_2099,"Stockmen's Livestock Exchange - Dickinson, ND",05/26/2022 16:13:49,"[""Stockmen's Livestock Exchange""]",['Auction Livestock'],"['Bismarck, ND']",False,[]
2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,05/31/2022 07:48:23,[],['Auction Livestock'],"['Bismarck, ND']",False,[]
2101,AMS_2101,"Torrington Livestock Auction - Torrington, WY",07/29/2022 14:35:40,['Torrington Livestock Commission Company'],['Auction Livestock'],"['Torrington, WY']",False,[]
2102,AMS_2102,"Winter Livestock Auction (Seasonal) - Riverton, WY",05/25/2022 14:43:35,"['Winter Livestock - Riverton, WY']",['Auction Livestock'],"['Torrington, WY']",False,[]
2103,AMS_2103,"Torrington Livestock Feeder Cattle Auction - Torrington, WY",07/27/2022 14:54:48,['Torrington Livestock Commission Company'],['Auction Livestock'],"['Torrington, WY']",False,[]
2104,AMS_2104,"Winter Livestock Auction - Riverton, WY",07/26/2022 13:20:23,"['Winter Livestock - Riverton, WY']",['Auction Livestock'],"['Torrington, WY']",False,[]
2105,AMS_2105,"Torrington Livestock Auction Special - Torrington, WY",02/21/2022 16:13:12,['Torrington Livestock Commission Company'],['Auction Livestock (Special)'],"['Torrington, WY']",False,[]
2106,AMS_2106,Wyoming Weekly Cattle Auction Summary,07/25/2022 08:09:51,[],"['Auction Livestock', 'Auction Livestock (Special)']","['Torrington, WY']",False,[]
2110,AMS_2110,"Eastanollee Goat Sale - Eastanollee, GA",08/21/2021 17:37:12,['Eastanollee'],['Auction Livestock'],"['Thomasville, GA']",False,[]
2111,AMS_2111,Mississippi Daily Auction Summary,07/29/2022 09:04:21,[],['Auction Livestock'],"['Jackson, MS']",False,[]
2112,AMS_2112,"Meridian Stockyard - Meridian, MS",07/25/2022 15:57:23,['Meridian Livestock Auction'],['Auction Livestock'],"['Jackson, MS']",False,[]
2113,AMS_2113,"Southeast Livestock Exchange - Hattiesburg, MS",07/25/2022 20:09:55,['Southeast Mississippi Livestock Auction'],['Auction Livestock'],"['Jackson, MS']",False,[]
2114,AMS_2114,"Tadlock Stockyards - Forest, MS",07/25/2022 21:57:55,['Tadlock Livestock Auction'],['Auction Livestock'],"['Jackson, MS']",False,[]
2115,AMS_2115,Mississippi Weekly Livestock Auction Summary,07/29/2022 09:06:59,[],['Auction Livestock'],"['Jackson, MS']",False,[]
2116,AMS_2116,"Philadelphia Stockyard -Philadelphia, MS",07/27/2022 05:29:14,['Philadelphia Livestock Auction'],['Auction Livestock'],"['Jackson, MS']",False,[]
2117,AMS_2117,"Brookhaven Stockyard - Brookhaven, MS",07/26/2022 15:46:04,['Brookhaven Livestock Auction'],['Auction Livestock'],"['Jackson, MS']",False,[]
2118,AMS_2118,"Tylertown Stockyard - Tylertown, MS",07/26/2022 22:39:00,['Tylertown Livestock Auction'],['Auction Livestock'],"['Jackson, MS']",False,[]
2119,AMS_2119,"Winona Stockyard - Winona, MS",07/26/2022 12:35:40,['Winona Livestock Auction'],['Auction Livestock'],"['Jackson, MS']",False,[]
2120,AMS_2120,"Lucedale Stockyard - Lucedale, MS",07/27/2022 20:25:55,['Lucedale Livestock Auction'],['Auction Livestock'],"['Jackson, MS']",False,[]
2122,AMS_2122,"Macon Stockyard - Macon, MS",07/25/2022 14:29:24,['Macon Livestock Auction'],['Auction Livestock'],"['Jackson, MS']",False,[]
2123,AMS_2123,"Peoples Livestock Auction - Houston, MS",07/25/2022 19:42:05,['Peoples Livestock Auction'],['Auction Livestock'],"['Jackson, MS']",False,[]
2124,AMS_2124,"Grenada Stockyard - Grenada, MS",07/25/2022 13:12:19,['Grenada Livestock Auction'],['Auction Livestock'],"['Jackson, MS']",False,[]
2125,AMS_2125,"Cattlemens Livestock - West Point, MS",07/26/2022 07:15:32,"['Cattlemans Livestock Auction - West Point, MS']",['Auction Livestock'],"['Jackson, MS']",False,[]
2126,AMS_2126,"Lipscomb Brother's Livestock Market, Inc.- Como, MS",07/29/2022 09:01:29,"[""Lipscomb Brother's Livestock Auction""]",['Auction Livestock'],"['Jackson, MS']",False,[]
2127,AMS_2127,"Blue Grass Stockyards (Monday) - Lexington, KY",07/25/2022 16:26:00,['Lexington Livestock Auction - Kentucky'],['Auction Livestock'],"['Frankfort, KY']",False,[]
2128,AMS_2128,"Blue Grass Stockyards (Tuesday) - Lexington, KY",07/27/2022 06:15:15,['Lexington Livestock Auction - Kentucky'],['Auction Livestock'],"['Frankfort, KY']",False,[]
2129,AMS_2129,"Blue Grass Stockyards Lexington - Replacement Livestock Sale - Lexington, KY",06/23/2022 06:08:50,['Lexington Livestock Auction - Kentucky'],['Auction Livestock (Special)'],"['Frankfort, KY']",False,[]
2130,AMS_2130,"Blue Grass Stockyards Lexington - Special Graded Feeder Cattle Sale - Lexington, KY",06/07/2022 14:51:59,['Lexington Livestock Auction - Kentucky'],['Auction Livestock (Special Graded)'],"['Frankfort, KY']",False,[]
2131,AMS_2131,"Toppenish Dairy Replacement Auction - Toppenish, WA (Monthly)",05/13/2022 12:06:42,['Toppenish Livestock Commission'],['Auction Livestock'],"['Moses Lake, WA']",False,[]
2132,AMS_2132,"Toppenish Livestock Auction - Toppenish, WA",07/28/2022 16:03:16,['Toppenish Livestock Commission'],['Auction Livestock'],"['Moses Lake, WA']",False,[]
2133,AMS_2133,"Bloomfield Livestock IMBIO Feeder Cattle Special - Bloomfield, IA",12/28/2021 20:26:06,['Bloomfield Livestock Auction'],['Auction Livestock (Special)'],"['Des Moines, IA']",False,[]
2134,AMS_2134,"Culpeper Ag Enterprise Feeder Cattle Board Sale - Culpeper, VA",03/04/2022 12:54:35,['Culpeper Agricultural Enterprise'],['Auction Livestock (Board Sale)'],"['Richmond, VA']",False,[]
2135,AMS_2135,"Dunlap Livestock Feeder Cattle Special - Dunlap, IA",07/12/2022 13:15:10,['Dunlap Livestock Auction'],['Auction Livestock (Special)'],"['Des Moines, IA']",False,[]
2136,AMS_2136,"Farmers Livestock Exchange Feeder Cattle Board Sale - Winchester, VA",07/12/2022 06:57:43,"['Farmers Livestock Exchange, Inc.']",['Auction Livestock (Board Sale)'],"['Richmond, VA']",False,[]
2137,AMS_2137,"Fauquier Livestock Exchange Feeder Cattle Board Sale - Marshall, VA",07/08/2022 13:30:25,"['Fauquier Livestock Exchange, Inc.']",['Auction Livestock (Board Sale)'],"['Richmond, VA']",False,[]
2139,AMS_2139,"Narrows Feeder Cattle Board Sale - Narrows, VA",04/27/2020 07:00:16,['Narrows Livestock Market Inc'],['Auction Livestock (Board Sale)'],"['Richmond, VA']",False,[]
2140,AMS_2140,"Pulaski Livestock Feeder Cattle Board Sale - Dublin, VA",07/14/2022 07:19:34,"['Pulaski Livestock Market - Dublin, VA']",['Auction Livestock (Board Sale)'],"['Richmond, VA']",False,[]
2142,AMS_2142,"Rockingham Feeder Cattle Board Sale - Harrisonburg, VA",07/15/2022 06:33:12,"['Rockingham Livestock Sales, Inc.']",['Auction Livestock (Board Sale)'],"['Richmond, VA']",False,[]
2144,AMS_2144,"Tama Livestock Feeder Cattle Special - Tama, IA",03/04/2022 13:34:07,['Tama Livestock Auction'],['Auction Livestock (Special)'],"['Des Moines, IA']",False,[]
2145,AMS_2145,"Tri-State Feeder Cattle Board Sale - Abingdon, VA",07/13/2022 06:33:37,"['Tri-State Livestock Market - Abingdon, VA']",['Auction Livestock (Board Sale)'],"['Richmond, VA']",False,[]
2146,AMS_2146,"Virginia Cattle Company Feeder Cattle Board Sale - Radiant, VA",07/26/2022 11:12:13,['Virginia Cattle Company'],['Auction Livestock (Board Sale)'],"['Richmond, VA']",False,[]
2147,AMS_2147,"Virginia Livestock LLC Feeder Cattle Board Sale - Front Royal, VA",06/17/2021 13:41:33,"['Virginia Livestock, LLC']",['Auction Livestock (Board Sale)'],"['Richmond, VA']",False,[]
2148,AMS_2148,Virginia Weekly Feeder Cattle Board Sale Summary,07/25/2022 08:01:32,"['Culpeper Agricultural Enterprise', 'Farmers Livestock Exchange, Inc.', 'Fauquier Livestock Exchange, Inc.', 'Lynchburg Livestock Market, Inc.', 'Monterey Stockyard LLC', 'Narrows Livestock Market Inc', 'Pulaski Livestock Market - Dublin, VA', 'Roanoke Hollins Stockyard', 'Rockingham Livestock Sales, Inc.', 'Shenandoah Valley Livestock', 'Southside Livestock Markets, Inc.', 'Springlake Livestock Market, Inc.', 'Staunton Union Stockyards, Inc.', 'Tri-State Livestock Market - Abingdon, VA', 'Virginia Cattle Company', 'Virginia Livestock, LLC', 'Wythe County Livestock Exchange']",['Auction Livestock (Board Sale)'],"['Richmond, VA']",False,[]
2149,AMS_2149,"Wythe County Feeder Cattle Board Sale - Wytheville, VA",08/17/2021 08:36:25,['Wythe County Livestock Exchange'],['Auction Livestock (Board Sale)'],"['Richmond, VA']",False,[]
2150,AMS_2150,"Denison Livestock Feeder Cattle - Denison, IA",07/28/2022 15:32:43,['Denison Livestock Auction'],['Auction Livestock'],"['Des Moines, IA']",False,[]
2151,AMS_2151,"Knoxville Regional Feeder Cattle - Knoxville, IA",05/24/2022 14:09:15,['Knoxville Livestock Auction - Iowa'],['Auction Livestock'],"['Des Moines, IA']",False,[]
2152,AMS_2152,"Keoco Feeder Cattle Auction - Sigourney, IA",03/28/2022 08:54:19,['Sigourney Livestock Auction'],['Auction Livestock'],"['Des Moines, IA']",False,[]
2153,AMS_2153,"Kalona Sheep and Goat Auction - Kalona, IA",07/27/2022 16:02:34,['Kalona Livestock Auction'],['Auction Livestock'],"['Des Moines, IA']",False,[]
2154,AMS_2154,"Sheldon Livestock Slaughter Cattle - Sheldon, IA",07/21/2022 12:31:03,['Sheldon Livestock Auction'],['Auction Livestock'],"['Des Moines, IA']",False,[]
